ID,VARIABLE_MAPPING_ID,VARIABLE_ID,IS_SOURCE,VALID_FROM,VALID_TO
377,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
378,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,EBA_CPS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
379,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,EBA_CPZ,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
380,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,EBA_MCG,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
381,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,EBA_PUR,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
382,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,TYP_ACCNTNG_ITM,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
383,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,ACCNTNG_CLSSFCTN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
384,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,HLD_SL_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
385,DPM_BAS_CPS_CPZ_MCG_MCY_MCP_PUR_APL,INSTRMNT_TYP_PRDCT,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
386,DPM_BAS_CPS_MCY_APL,EBA_MCY,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
387,DPM_BAS_CPS_MCY_APL,EBA_APL,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
388,DPM_BAS_CPS_MCY_APL,EBA_BAS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
389,DPM_BAS_CPS_MCY_APL,INSTTTNL_SCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
390,DPM_BAS_CPS_MCY_APL,MLTLTRL_DVLPMNT_BNK_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
395,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,PRTY_RL_TYP,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
396,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,MN_DBTR_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
397,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,ENTRPRS_SZ,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
398,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,PRPS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
399,DPM_CPS_CPZ_MCB_MCG_MCY_PUR,TYP_CLLTRL,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
400,DPM_FRS_IMS_PFS_TPD,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
401,DPM_FRS_IMS_PFS_TPD,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
402,DPM_FRS_IMS_PFS_TPD,EBA_TPD,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
403,DPM_FRS_IMS_PFS_TPD,EBA_FRS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
404,DPM_FRS_IMS_PFS_TPD,IMPRMNT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
405,DPM_FRS_IMS_PFS_TPD,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
406,DPM_FRS_IMS_PFS_TPD,DFLT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
407,DPM_MCB,EBA_MCB,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
408,DPM_MCB,UNDR_CNSTRCTN_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
409,DPM_MCB,PLNNNG_PRMSSN_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
410,DPM_FBS_F_19.00,EBA_FBS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
411,DPM_FBS_F_19.00,NN_PRFRMNG_PRR_FRBRNC_INDCTR,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
412,DPM_IMS_PFS,EBA_IMS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
413,DPM_IMS_PFS,EBA_PFS,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
414,DPM_IMS_PFS,PRFRMNG_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
415,DPM_IMS_PFS,DFLT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
416,DPM_IMS_PFS,IMPRMNT_STTS,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
417,DPM_IMS_PFS,PRFRMNG_STTS_RSN,false,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
418,DPM_CPS_CPZ_MCB_MCY_PUR,EBA_MCY,true,1999-01-01 00:00:00+00:00,9999-12-31 00:00:00+00:00
